Customer_ID,Recency_Days,Frequency_90D,Monetary_90D,Avg_Basket,Discount_Ratio,Return_Ratio,Web_Visits_30D,App_Sessions_30D,Review_Score,Region
30417,4,17,1199239,62974,0.13,0.08,17,47,4.9,Metro
30418,32,4,88171,28291,0.6,0.03,11,8,3.9,Metro
30419,22,8,410110,39151,0.81,0.03,17,12,4.0,Metro
30420,17,5,188921,25973,0.2,0.37,26,17,3.8,Metro
30421,48,7,272852,42058,0.77,0.09,6,10,4.2,Other
30422,10,14,807847,52908,0.28,0.08,19,41,4.8,Seoul
30423,5,14,920864,56402,0.18,0.17,15,35,4.6,Other
30424,10,9,592018,59672,0.13,0.05,32,27,5.0,Metro
30425,31,5,335691,43173,0.46,0.06,13,13,4.2,Metro
30426,28,8,447956,58925,0.34,0.05,10,10,4.3,Other
30427,12,9,535599,48022,0.81,0.24,18,19,4.3,Metro
30428,13,5,309290,53858,0.14,0.06,12,7,4.3,Metro
30429,7,10,472139,51928,0.12,0.02,19,31,4.6,Seoul
30430,14,3,76226,30575,0.05,0.16,0,12,4.3,Metro
30431,10,2,68968,37053,0.25,0.45,20,9,4.0,Seoul
30432,23,5,339118,55058,0.1,0.08,10,5,4.6,Other
30433,20,7,290097,41643,0.36,0.0,19,15,4.3,Seoul
30434,33,8,214682,28515,0.43,0.12,13,24,4.8,Metro
30435,13,11,603107,45920,0.05,0.09,22,45,4.3,Metro
30436,1,14,408094,40081,0.7,0.08,20,9,4.5,Metro
30437,2,17,887421,48550,0.03,0.08,23,40,4.8,Metro
30438,12,6,150176,30911,0.29,0.05,0,10,4.1,Metro
30439,16,8,416550,55288,0.53,0.09,15,13,4.2,Seoul
30440,23,3,65868,47091,0.18,0.2,18,4,5.0,Seoul
30441,26,8,172114,34153,0.24,0.01,4,10,3.9,Metro
30442,17,7,490245,50896,0.81,0.1,25,11,4.4,Metro
30443,26,7,259459,57247,0.38,0.02,13,13,4.0,Metro
30444,20,6,285972,37837,0.79,0.11,15,21,4.2,Other
30445,12,4,92159,38678,0.85,0.03,17,19,4.1,Metro
30446,23,5,149439,49389,0.24,0.03,10,12,4.1,Metro
30447,7,4,183249,37888,0.37,0.53,10,5,3.1,Metro
30448,16,9,325851,40696,0.42,0.09,14,6,4.9,Other
30449,1,20,1582409,53072,0.07,0.06,29,34,4.3,Seoul
30450,32,7,270595,45691,0.14,0.14,15,7,4.4,Other
30451,5,9,671400,60298,0.22,0.06,16,49,4.5,Other
30452,39,9,237504,35108,0.48,0.17,11,9,4.5,Metro
30453,29,4,321656,60992,0.34,0.21,12,9,4.1,Seoul
30454,7,7,264028,47531,0.56,0.16,14,10,4.2,Seoul
30455,1,14,881078,65072,0.06,0.03,29,34,4.8,Other
30456,26,5,126608,42704,0.89,0.12,8,16,4.1,Metro
30457,3,23,759734,69633,0.11,0.77,59,55,1.6,Metro
30458,93,2,48414,43313,0.2,0.05,7,4,3.8,Metro
30459,71,30,887654,78693,0.51,0.37,4,15,4.4,Seoul
30460,2,7,282904,31405,0.36,0.04,32,16,3.8,Other
30461,45,6,173935,44752,0.37,0.05,16,15,4.1,Metro
30462,1,11,579333,44152,0.1,0.12,14,43,4.6,Seoul
30463,23,8,350039,42605,0.2,0.42,22,12,3.5,Metro
30464,9,12,473792,42759,0.95,0.16,23,10,4.4,Metro
30465,23,2,182665,68927,0.23,0.09,14,4,4.6,Metro
30466,41,11,403339,30348,0.54,0.18,9,20,4.1,Seoul
30467,45,10,573875,50337,0.43,0.11,12,14,4.4,Other
30468,35,6,2809089,124725,0.18,0.12,61,77,1.2,Metro
30469,9,15,871703,50221,0.15,0.03,29,37,4.8,Metro
30470,35,6,250809,43628,0.22,0.07,12,7,3.4,Other
30471,59,3,82791,25240,0.19,0.06,3,2,3.3,Other
30472,100,2,42424,39335,0.1,0.04,7,4,3.9,Other
30473,7,20,1441615,52137,0.16,0.21,12,50,4.5,Seoul
30474,5,14,867780,61358,0.17,0.04,21,41,4.9,Seoul
30475,22,9,237852,28635,0.77,0.22,27,15,4.2,Seoul
30476,3,12,445230,39526,0.77,0.02,22,14,4.0,Seoul
30477,102,5,107577,38417,0.35,0.02,11,3,2.9,Seoul
30478,36,4,185079,46595,0.32,0.2,13,9,4.1,Metro
30479,36,4,250487,53279,0.34,0.19,1,9,3.9,Seoul
30480,75,4,135177,44144,0.24,0.05,10,3,4.1,Other
30481,62,5,199232,30834,0.11,0.12,6,6,4.3,Other
30482,17,13,350598,48048,0.59,0.08,19,24,4.3,Seoul
30483,22,7,259911,36831,0.26,0.14,9,4,4.3,Seoul
30484,17,6,155416,36514,0.82,0.13,27,17,4.2,Metro
30485,5,16,913318,50775,0.09,0.05,32,35,4.4,Seoul
30486,61,4,85229,30439,0.24,0.11,7,4,3.8,Other
30487,53,2,97239,42277,0.68,0.11,4,3,4.5,Seoul
30488,20,8,374022,46905,0.57,0.04,20,17,4.5,Other
30489,11,10,496201,40681,0.35,0.13,11,1,4.9,Seoul
30490,35,13,354266,36796,0.39,0.05,10,7,4.6,Metro
30491,7,5,361584,55615,0.27,0.09,14,15,4.0,Seoul
30492,20,5,298406,54450,0.32,0.1,21,2,3.7,Seoul
30493,17,6,192597,32883,0.15,0.09,15,9,4.4,Metro
30494,24,13,612616,43876,0.87,0.01,22,16,4.5,Seoul
30495,32,7,310819,46429,0.39,0.15,15,8,4.3,Other
30496,28,4,256109,52438,0.18,0.07,16,7,4.3,Metro
30497,57,2,26175,36634,0.27,0.11,3,2,3.6,Metro
30498,17,3,57816,28688,0.27,0.1,19,8,4.0,Other
30499,71,1,22536,21863,0.22,0.04,5,4,3.5,Seoul
30500,20,5,213837,55493,0.21,0.05,27,13,4.5,Other
30501,48,7,288803,42414,0.35,0.06,14,6,4.1,Other
30502,16,10,330817,38919,0.26,0.06,14,8,3.7,Metro
30503,11,7,298379,35105,0.29,0.75,3,14,3.7,Metro
30504,23,3,196683,55571,0.45,0.07,14,12,4.7,Metro
30505,32,9,691256,53177,0.33,0.06,14,6,4.3,Metro
30506,26,6,179447,30682,0.4,0.26,9,14,4.7,Metro
30507,8,10,212117,40602,0.74,0.15,19,8,4.8,Seoul
30508,32,5,279676,49489,0.24,0.11,13,16,4.5,Seoul
30509,64,3,142716,37950,0.53,0.15,7,4,3.8,Metro
30510,5,22,1215348,51562,0.12,0.05,26,34,5.0,Metro
30511,14,18,866360,43704,0.08,0.06,25,35,4.6,Other
30512,38,2,145213,49126,0.23,0.1,9,7,4.5,Seoul
30513,4,13,704125,58867,0.1,0.02,16,29,5.0,Metro
30514,18,11,377495,51504,0.66,0.24,19,17,4.6,Seoul
30515,4,12,553428,39621,0.95,0.05,17,21,4.1,Metro
30516,4,12,330604,40109,0.86,0.12,22,19,3.7,Metro
30517,10,10,392636,40522,0.92,0.15,13,22,3.9,Metro
30518,42,7,178602,23376,0.41,0.31,17,16,5.0,Metro
30519,2,17,1085743,53709,0.07,0.03,18,24,4.5,Metro
30520,26,7,405988,48051,0.08,0.11,28,6,4.5,Metro
30521,79,36,1815669,27956,0.66,0.45,69,66,3.9,Seoul
30522,43,3,136013,52462,0.25,0.07,8,2,5.0,Other
30523,17,13,385155,42564,0.82,0.02,20,22,4.2,Other
30524,127,1,1596814,171147,0.5,0.48,71,71,1.7,Other
30525,10,13,747488,49768,0.15,0.07,30,37,5.0,Seoul
30526,65,2,39617,42389,0.31,0.04,6,5,3.8,Seoul
30527,29,7,203877,43883,0.17,0.64,9,8,2.9,Other
30528,37,6,134846,50576,0.39,0.32,7,20,3.4,Other
30529,14,10,289990,35302,0.32,0.08,18,10,4.1,Metro
30530,26,9,465070,47369,0.67,0.13,14,31,3.9,Seoul
30531,27,5,256907,44104,0.33,0.01,7,11,3.6,Seoul
30532,5,5,219758,38182,0.25,0.03,16,7,3.7,Seoul
30533,77,2,39093,28515,0.15,0.1,7,3,5.0,Other
30534,29,2,78906,37279,0.46,0.04,14,5,4.7,Metro
30535,6,18,1269918,52924,0.16,0.12,25,31,4.5,Other
30536,27,11,182901,31692,0.87,0.17,21,11,4.2,Metro
30537,0,9,228683,23308,0.25,0.28,5,10,4.5,Metro
30538,12,8,362039,48076,0.65,0.05,30,19,4.4,Seoul
30539,16,12,583073,42477,0.78,0.08,21,20,4.2,Metro
30540,13,6,321398,52589,0.37,0.1,11,21,4.5,Seoul
30541,17,12,385048,54066,0.32,0.7,14,17,3.8,Seoul
30542,35,6,363516,53446,0.41,0.03,0,8,3.9,Seoul
30543,31,5,314721,43649,0.21,0.05,4,15,3.8,Other
30544,3,8,205206,49097,0.45,0.48,6,17,2.8,Metro
30545,15,18,1269519,64016,0.16,0.04,27,31,4.3,Other
30546,68,3,96026,41757,0.43,0.1,0,4,3.9,Other
30547,57,2,112985,45862,0.17,0.04,7,0,3.5,Seoul
30548,5,11,503282,46961,0.05,0.06,22,34,4.7,Metro
30549,25,7,314731,46336,0.12,0.05,6,21,4.1,Other
30550,27,2,40674,24200,0.26,0.16,4,5,4.9,Seoul
30551,98,3,51984,35700,0.45,0.29,2,2,4.0,Seoul
30552,21,7,339241,45878,0.78,0.2,24,16,4.5,Metro
30553,19,4,198967,58743,0.68,0.14,23,14,4.2,Other
30554,6,7,312182,57197,0.3,0.55,19,6,3.7,Metro
30555,10,17,1013939,48267,0.11,0.12,20,35,4.9,Metro
30556,13,11,341323,38418,0.68,0.04,6,21,4.2,Seoul
30557,15,6,179369,33427,0.83,0.11,17,20,4.9,Seoul
30558,74,2,100852,48396,0.13,0.03,7,4,3.8,Seoul
30559,20,4,102429,36397,0.2,0.08,5,9,4.6,Metro
30560,81,1,14773,25806,0.51,0.1,10,6,4.3,Seoul
30561,11,16,950299,65018,0.07,0.03,27,35,4.9,Seoul
30562,13,6,169315,43357,0.71,0.05,20,12,4.4,Other
30563,15,7,282335,52674,0.46,0.1,19,10,4.1,Seoul
30564,18,4,173113,45219,0.26,0.06,6,8,4.5,Seoul
30565,33,6,193431,43561,0.45,0.16,13,7,4.9,Metro
30566,22,7,356098,56242,0.24,0.02,11,7,4.1,Seoul
30567,0,10,258286,31290,0.32,0.08,11,0,3.7,Metro
30568,5,18,1331285,55606,0.06,0.17,24,49,4.9,Metro
30569,79,2,20012,35760,0.08,0.06,6,4,4.5,Metro
30570,10,7,182969,25522,0.38,0.07,10,8,4.9,Metro
30571,13,13,529097,44465,0.56,0.07,8,7,4.4,Metro
30572,15,9,606539,47002,0.24,0.1,8,6,4.4,Other
30573,85,3,97534,36279,0.39,0.11,9,5,3.6,Metro
30574,22,6,153968,41121,0.17,0.22,16,10,3.8,Seoul
30575,21,4,150767,32784,0.2,0.07,0,22,3.9,Seoul
30576,12,11,621330,44548,0.1,0.11,17,12,4.6,Metro
30577,12,10,300488,31555,0.4,0.53,15,8,3.0,Metro
30578,32,6,281849,46270,0.27,0.24,10,11,4.1,Seoul
30579,1,8,403825,50913,0.36,0.03,13,8,3.8,Metro
30580,12,12,534245,48101,0.9,0.15,17,15,4.7,Seoul
30581,80,2,76327,34676,0.35,0.1,5,1,4.4,Metro
30582,16,4,175112,33073,0.25,0.11,15,13,3.7,Metro
30583,4,19,1535701,60358,0.05,0.1,21,40,4.9,Metro
30584,77,0,8241,49007,0.25,0.05,12,3,3.8,Seoul
30585,0,8,123707,18241,0.45,0.38,18,9,3.7,Seoul
30586,34,7,291156,39317,0.33,0.06,19,10,4.5,Seoul
30587,13,8,264081,38231,0.75,0.09,18,14,4.7,Seoul
30588,11,0,0,36189,0.83,0.14,12,22,4.3,Seoul
30589,6,11,243911,31269,0.95,0.03,13,12,4.7,Other
30590,10,18,1409030,58214,0.16,0.13,14,52,4.5,Seoul
30591,19,0,0,49815,0.25,0.63,18,12,3.7,Seoul
30592,90,3,184135,47778,0.09,0.12,1,2,3.4,Other
30593,20,11,217029,32428,0.71,0.06,25,17,4.3,Metro
30594,31,7,300858,45692,0.53,0.09,8,6,4.4,Metro
30595,9,15,950976,54717,0.2,0.02,28,31,4.9,Other
30596,18,11,348450,39088,0.74,0.07,0,8,4.7,Metro
30597,22,6,174037,52976,0.13,0.27,10,12,4.9,Metro
30598,36,11,631869,51189,0.41,0.37,4,5,3.2,Seoul
30599,22,11,567886,58995,0.31,0.44,7,25,3.6,Seoul
30600,28,7,367832,38564,0.24,0.06,14,8,4.2,Other
30601,95,2,72061,35580,0.28,0.29,6,2,3.5,Seoul
30602,26,5,157399,47673,0.2,0.17,22,9,3.9,Other
30603,21,4,111066,31395,0.43,0.5,1,4,3.6,Metro
30604,32,10,296386,38315,0.32,0.05,9,9,3.6,Metro
30605,4,7,341128,42726,0.3,0.26,19,13,4.2,Seoul
30606,30,1,51015,39286,0.47,0.17,11,18,4.1,Seoul
30607,41,2,88018,40195,0.37,0.03,14,15,4.3,Metro
30608,120,16,2705638,98406,0.64,0.81,50,13,4.4,Other
30609,22,8,250369,37217,0.15,0.09,12,4,4.6,Seoul
30610,103,1,19208,29863,0.39,0.07,8,0,3.3,Metro
30611,22,7,428951,49614,0.32,0.05,16,5,4.9,Metro
30612,27,5,356731,51378,0.31,0.08,12,11,3.8,Other
30613,0,4,197515,40851,0.45,0.48,10,7,2.6,Other
30614,25,8,527214,60242,0.33,0.6,18,7,3.5,Metro
30615,27,10,418023,41184,0.82,0.18,19,9,4.0,Metro
30616,25,7,290074,39397,0.41,0.1,17,17,4.3,Seoul
30617,47,9,321897,44564,0.46,0.01,10,8,4.0,Seoul
30618,17,8,443323,56456,0.79,0.03,24,13,4.3,Metro
30619,2,13,865087,61652,0.07,0.04,18,32,4.6,Seoul
30620,0,11,810447,64299,0.25,0.01,29,31,4.7,Other
30621,31,3,138037,39539,0.24,0.16,12,3,3.7,Seoul
30622,58,2,56497,48184,0.08,0.05,6,3,3.9,Metro
30623,40,4,56496,49497,0.22,0.48,13,10,3.9,Other
30624,80,3,106781,44199,0.27,0.12,10,5,3.9,Metro
30625,32,7,233376,43412,0.16,0.28,15,15,4.5,Metro
30626,43,0,0,37866,0.44,0.07,0,6,4.5,Metro
30627,16,6,143665,34564,0.36,0.18,7,11,4.7,Metro
30628,9,3,202490,63674,0.03,0.01,23,52,4.7,Seoul
30629,7,6,191442,33184,0.29,0.17,9,8,4.6,Metro
30630,44,7,451350,58735,0.29,0.04,13,20,4.3,Seoul
30631,18,10,430441,55052,0.53,0.7,20,0,3.3,Metro
30632,20,8,321261,36305,0.21,0.13,12,6,4.4,Metro
30633,6,16,977804,45516,0.07,0.02,24,29,5.0,Other
30634,65,3,117054,43239,0.56,0.08,6,1,4.3,Other
30635,6,13,1011705,65439,0.12,0.04,27,17,4.6,Other
30636,0,18,845190,52137,0.11,0.04,26,29,4.6,Seoul
30637,29,1,59900,48716,0.39,0.12,17,5,4.0,Metro
30638,25,7,301033,46511,0.2,0.07,14,8,4.3,Metro
30639,35,1,40920,32279,0.11,0.32,11,5,4.3,Seoul
30640,18,6,252006,46816,0.5,0.16,10,12,4.1,Metro
30641,26,3,187050,45657,0.14,0.1,13,9,4.5,Seoul
30642,18,6,306408,42783,0.3,0.09,17,15,4.0,Seoul
30643,40,11,4687926,88074,0.54,0.99,49,70,4.0,Other
30644,11,8,215444,30152,0.82,0.04,18,16,4.5,Seoul
30645,58,8,423365,39077,0.31,0.03,9,23,4.6,Metro
30646,16,6,285431,42976,0.31,0.16,26,9,4.7,Other
30647,5,13,805412,53645,0.09,0.01,21,27,5.0,Other
30648,32,4,162093,47256,0.47,0.09,5,3,4.4,Metro
30649,59,3,66559,35250,0.27,0.06,8,8,4.3,Other
30650,4,18,971369,61649,0.09,0.1,34,28,4.6,Metro
30651,71,4,137914,43180,0.3,0.12,5,2,3.7,Metro
30652,38,6,343357,55934,0.26,0.15,10,6,4.1,Metro
30653,25,5,102100,49184,0.23,0.14,17,13,4.0,Metro
30654,10,6,182604,44348,0.87,0.08,25,13,4.5,Metro
30655,27,7,131135,21351,0.23,0.17,19,13,4.3,Metro
30656,14,7,192160,36918,0.73,0.06,16,19,4.1,Metro
30657,15,5,172146,40983,0.38,0.11,10,13,3.8,Other
30658,18,10,369956,43560,0.74,0.08,13,8,3.9,Other
30659,45,10,471854,62166,0.47,0.1,8,9,3.8,Other
30660,90,4,93039,31004,0.42,0.18,6,2,3.8,Other
30661,12,10,319398,38127,0.6,0.12,18,17,4.5,Metro
30662,22,6,292309,46218,0.27,0.01,7,8,3.8,Metro
30663,4,11,654892,49248,0.8,0.13,16,17,4.3,Seoul
30664,7,12,658252,59324,0.15,0.02,18,35,5.0,Seoul
30665,9,5,235886,49204,0.84,0.09,15,9,4.3,Metro
30666,24,8,223983,36476,0.28,0.1,17,15,4.0,Seoul
30667,14,5,139902,48757,0.28,0.25,6,16,3.8,Seoul
30668,9,3,103962,46582,0.16,0.26,9,3,3.6,Seoul
30669,14,4,139811,41208,0.61,0.07,17,19,4.9,Other
30670,73,4,115990,33248,0.07,0.04,1,1,3.6,Metro
30671,9,18,1305321,52957,0.13,0.05,26,19,4.5,Seoul
30672,21,8,210337,23937,0.29,0.05,13,19,3.7,Other
30673,12,4,208833,37908,0.18,0.31,10,9,4.3,Seoul
30674,26,8,311402,45420,0.46,0.24,14,15,3.9,Other
30675,38,4,179025,38487,0.3,0.06,14,11,4.2,Metro
30676,88,2,81975,38045,0.53,0.06,5,2,4.0,Seoul
30677,23,3,118242,55248,0.32,0.47,22,11,3.5,Metro
30678,68,4,74084,22533,0.22,0.12,5,3,3.8,Metro
30679,16,14,1244874,61701,0.02,0.08,21,45,4.8,Seoul
30680,63,3,83134,35259,0.43,0.01,7,2,3.9,Metro
30681,7,16,1159388,56119,0.09,0.03,25,20,4.8,Seoul
30682,19,8,478527,52074,0.83,0.06,14,5,4.3,Seoul
30683,11,18,1263866,50416,0.12,0.01,29,34,4.9,Other
30684,59,1,43129,31661,0.3,0.06,9,0,4.6,Seoul
30685,28,2,102005,43386,0.43,0.15,8,6,4.1,Metro
30686,4,6,292127,47321,0.72,0.03,14,14,4.2,Seoul
30687,89,3,88062,39371,0.4,0.04,6,5,4.7,Other
30688,12,12,251800,31108,0.61,0.42,20,7,4.1,Other
30689,38,9,321809,31029,0.43,0.07,6,15,4.3,Seoul
30690,0,5,203701,39126,0.28,0.02,12,10,4.6,Seoul
30691,16,10,335585,51748,0.59,0.02,12,23,3.9,Metro
30692,42,4,97793,19496,0.22,0.06,15,11,4.3,Other
30693,16,5,63779,41698,0.77,0.12,20,5,4.1,Seoul
30694,11,13,417879,48663,0.78,0.04,13,22,4.7,Metro
30695,14,6,286603,42594,0.27,0.41,16,10,4.0,Other
30696,9,5,279398,37431,0.38,0.15,10,10,3.8,Seoul
30697,34,4,173242,44090,0.28,0.18,15,0,4.6,Metro
30698,0,8,457236,53024,0.61,0.15,11,14,4.2,Seoul
30699,26,6,399898,65179,0.33,0.06,15,7,4.3,Other
30700,10,7,255790,36622,0.78,0.11,12,11,4.2,Seoul
30701,9,14,558283,35912,0.92,0.19,13,14,4.6,Seoul
30702,15,11,374104,57259,0.62,0.21,19,26,4.0,Metro
30703,22,6,217096,34399,0.58,0.07,21,14,4.1,Seoul
30704,36,6,114785,35629,0.58,0.04,7,12,4.3,Other
30705,22,15,639418,38947,0.65,0.09,22,28,4.1,Other
30706,15,9,405882,47551,0.48,0.22,11,12,4.3,Metro
30707,25,6,333476,39976,0.16,0.2,21,8,4.9,Seoul
30708,36,10,448837,40308,0.28,0.07,9,15,4.1,Metro
30709,67,3,44678,28991,0.26,0.05,7,3,3.6,Seoul
30710,26,4,83786,41435,0.26,0.12,10,4,4.3,Metro
30711,17,6,145008,41971,0.5,0.52,6,10,4.3,Other
30712,34,6,228901,43800,0.3,0.16,14,20,4.6,Metro
30713,6,2,101478,41572,0.34,0.05,12,9,4.2,Other
30714,30,4,193105,66798,0.26,0.59,13,15,3.3,Metro
30715,37,4,163212,59806,0.44,0.22,9,8,4.2,Other
30716,6,10,345710,28714,0.89,0.2,19,16,4.5,Metro
30717,46,4,197576,40315,0.16,0.13,16,10,4.1,Metro
30718,4,20,1312963,49336,0.25,0.02,20,32,4.9,Metro
30719,40,6,180377,32708,0.47,0.12,9,13,3.6,Seoul
30720,31,5,158513,30578,0.32,0.46,8,14,3.3,Seoul
30721,10,10,456267,44652,0.33,0.19,17,7,4.4,Seoul
30722,88,4,112486,39780,0.14,0.12,10,4,4.2,Seoul
30723,0,16,1155748,58282,0.07,0.05,26,42,4.7,Metro
30724,33,1,22691,35438,0.51,0.53,10,12,2.7,Other
30725,6,13,807328,54340,0.08,0.1,24,38,4.6,Metro
30726,1,14,752963,43996,0.19,0.1,18,44,5.0,Other
30727,13,9,390695,36079,0.93,0.02,21,17,4.3,Other
30728,7,19,1429088,61777,0.04,0.03,30,32,4.6,Metro
30729,56,2,74286,37185,0.48,0.15,0,4,3.6,Metro
30730,12,6,160702,33334,0.5,0.09,16,7,4.5,Metro
30731,0,9,376496,35040,0.52,0.18,18,23,4.1,Metro
30732,4,12,580092,51158,0.12,0.09,26,31,4.2,Seoul
30733,0,15,1290694,67737,0.05,0.05,19,38,4.3,Other
30734,79,3,144744,41754,0.22,0.13,8,3,4.6,Metro
30735,14,14,880748,43776,0.17,0.01,29,43,4.4,Metro
30736,26,5,226933,39680,0.57,0.07,5,10,3.1,Seoul
30737,15,10,406487,37308,0.87,0.03,20,21,4.6,Metro
30738,18,11,485520,44099,0.72,0.12,20,19,4.5,Metro
30739,52,3,76861,42739,0.29,0.02,8,1,3.2,Metro
30740,75,3,87016,36097,0.39,0.23,5,6,4.4,Metro
30741,5,16,883747,53554,0.04,0.07,17,42,4.8,Metro
30742,0,12,613041,49400,0.13,0.06,22,38,5.0,Metro
30743,32,5,109888,52538,0.17,0.02,16,7,4.2,Seoul
30744,11,9,484726,47197,0.03,0.12,19,37,4.3,Metro
30745,35,7,267619,40766,0.28,0.19,13,7,4.2,Seoul
30746,147,28,4286619,86490,0.65,0.69,21,112,1.3,Other
30747,25,6,258824,45787,0.6,0.07,14,15,4.5,Seoul
30748,74,5,107821,32571,0.08,0.05,3,1,3.4,Seoul
30749,15,7,271265,47684,0.28,0.17,7,13,4.2,Metro
30750,24,8,268581,41115,0.39,0.2,9,6,4.4,Metro
30751,1,8,325502,34952,0.93,0.17,13,9,4.5,Metro
30752,6,9,233019,36472,0.84,0.12,25,9,4.1,Seoul
30753,15,11,491517,49585,0.86,0.26,19,26,4.8,Other
30754,57,2,69837,32477,0.29,0.15,0,1,3.8,Seoul
30755,15,4,26776,45349,0.3,0.06,8,11,4.0,Other
30756,3,11,616240,53937,0.84,0.18,23,28,4.4,Metro
30757,15,9,593892,50791,0.9,0.23,13,19,4.5,Metro
30758,5,9,620896,52612,0.12,0.62,9,19,3.3,Metro
30759,4,18,896481,51106,0.03,0.17,27,35,4.5,Metro
30760,31,28,3371783,89265,0.66,0.34,12,40,4.9,Seoul
30761,13,12,353140,36733,0.25,0.08,14,5,4.3,Seoul
30762,18,7,191360,30476,0.67,0.1,16,7,4.5,Seoul
30763,11,20,1149009,69165,0.24,0.06,19,38,4.7,Metro
30764,4,9,659255,56147,0.05,0.11,27,51,5.0,Metro
30765,15,4,168629,37711,0.13,0.41,8,17,3.7,Other
30766,5,17,858821,48666,0.11,0.03,26,33,4.5,Metro
30767,5,7,414001,50326,0.79,0.08,11,13,4.1,Seoul
30768,8,20,905966,40371,0.14,0.09,20,32,4.8,Other
30769,9,18,741247,41229,0.14,0.06,33,31,4.6,Seoul
30770,30,5,275128,50302,0.27,0.14,22,11,4.9,Metro
30771,15,5,271597,54976,0.66,0.09,21,13,5.0,Metro
30772,24,4,106544,31140,0.22,0.05,12,6,3.5,Metro
30773,30,9,358487,35793,0.56,0.15,9,10,4.4,Seoul
30774,18,8,441751,43732,0.31,0.02,12,17,4.1,Metro
30775,139,30,1161772,138937,0.45,0.28,42,81,4.0,Seoul
30776,33,4,237331,50422,0.28,0.22,11,6,4.0,Seoul
30777,11,8,378212,44904,0.24,0.01,15,5,4.7,Seoul
30778,6,11,372585,30128,0.69,0.1,15,15,4.4,Seoul
30779,20,5,250277,47613,0.75,0.14,10,11,4.2,Other
30780,4,27,2494135,99935,0.12,0.83,23,114,3.9,Seoul
30781,24,7,280032,49579,0.76,0.23,15,13,4.4,Seoul
30782,22,7,320960,47892,0.47,0.46,14,11,4.2,Seoul
30783,90,1,28469,36382,0.17,0.11,8,3,5.0,Other
30784,28,7,219483,40154,0.34,0.2,12,25,4.3,Metro
30785,12,8,343355,42332,0.23,0.62,9,4,3.7,Other
30786,73,2,71000,37906,0.37,0.07,6,2,3.5,Other
30787,47,12,437256,45147,0.28,0.26,10,2,3.8,Metro
30788,15,8,402068,43577,0.68,0.08,28,21,4.3,Seoul
30789,29,9,325620,43503,0.22,0.06,6,10,4.7,Metro
30790,24,9,336113,33266,0.43,0.0,11,23,4.4,Metro
30791,10,10,359073,39710,0.69,0.05,21,19,4.7,Other
30792,70,3,65058,37382,0.21,0.24,8,2,3.9,Seoul
30793,5,9,274636,42743,0.49,0.18,21,27,4.8,Metro
30794,7,12,775661,49930,0.09,0.03,14,18,4.7,Other
30795,9,16,913593,53208,0.23,0.02,27,34,4.8,Seoul
30796,17,9,372486,45103,0.54,0.18,12,16,4.4,Other
30797,10,17,540580,36823,0.29,0.09,9,42,4.7,Seoul
30798,24,6,382401,50103,0.61,0.07,9,19,4.0,Metro
30799,23,8,220356,35412,0.51,0.05,18,12,3.9,Other
30800,18,3,110706,41817,0.36,0.09,8,11,4.0,Metro
30801,38,6,285994,49719,0.36,0.23,11,2,4.2,Other
30802,9,10,363977,49742,0.52,0.11,23,22,4.4,Seoul
30803,30,5,315939,61902,0.26,0.12,10,8,4.6,Seoul
30804,5,6,224650,33186,0.2,0.08,5,10,3.8,Seoul
30805,8,16,916279,54267,0.11,0.02,31,31,4.6,Other
30806,6,15,1172748,63222,0.06,0.01,23,36,4.9,Metro
30807,38,6,311348,43454,0.43,0.05,13,0,3.9,Seoul
30808,11,8,165601,31452,0.6,0.02,7,24,4.4,Other
30809,15,2,31851,33826,0.24,0.17,12,15,4.4,Other
30810,12,14,314642,38374,0.48,0.52,11,11,3.9,Metro
30811,1,12,902579,67983,0.13,0.03,13,52,4.5,Other
30812,9,18,790746,39844,0.04,0.07,16,38,4.3,Other
30813,33,3,124780,46045,0.29,0.32,9,3,3.1,Seoul
30814,17,5,245172,42782,0.28,0.17,23,5,4.0,Metro
30815,7,18,992619,48589,0.1,0.02,12,17,4.7,Seoul
30816,30,6,246048,39534,0.14,0.13,16,16,4.1,Other
30817,159,23,201898,125929,0.41,0.96,73,6,1.9,Other
30818,105,15,4280160,37158,0.49,0.63,29,78,4.2,Other
30819,22,4,128256,40009,0.21,0.17,16,15,4.5,Metro
30820,9,9,337165,37459,0.81,0.06,15,11,4.3,Metro
30821,5,17,1013111,48166,0.23,0.04,24,24,4.9,Other
30822,33,4,210127,43977,0.45,0.19,15,4,3.9,Seoul
30823,25,12,326928,42655,0.88,0.12,14,20,4.1,Metro
30824,125,12,3888609,133643,0.84,0.68,73,21,2.0,Other
30825,18,3,190264,45954,0.4,0.07,18,9,4.9,Metro
30826,12,16,1008215,56166,0.08,0.05,14,33,4.6,Other
30827,23,9,409163,44424,0.33,0.24,11,4,4.8,Seoul
30828,1,11,703818,53006,0.87,0.26,13,19,3.9,Seoul
30829,37,8,429078,54313,0.13,0.08,7,5,3.9,Other
30830,23,7,209950,22908,0.77,0.04,16,20,4.8,Other
30831,12,13,578770,54969,0.5,0.02,11,9,3.8,Other
30832,39,5,190695,41118,0.38,0.17,9,11,4.1,Seoul
30833,61,1,62788,40972,0.33,0.11,9,4,3.8,Other
30834,27,8,383501,38315,0.37,0.03,14,13,4.5,Other
30835,29,3,128264,44806,0.41,0.02,10,9,4.5,Seoul
