Customer_ID,Age,Tenure_Months,Monthly_Fee,Total_Usage_GB,Support_Tickets_3M,Late_Payments_6M,Contract,AutoPay,Internet_Type,Has_Addon,NPS_Score,Region,Churn
24790,48,21,91097,313,0,0,1-year,1,DSL,0,-7,Seoul,0
27497,57,14,80404,221,0,0,2-year,1,5G,0,-58,Other,0
22698,39,11,71543,249,0,2,Month-to-month,1,Fiber,0,3,Other,1
21702,27,48,72238,377,1,1,1-year,1,Fiber,1,50,Seoul,0
20997,45,16,72685,220,3,0,Month-to-month,1,Fiber,1,20,Seoul,1
24039,33,16,48250,468,1,1,1-year,1,DSL,0,-25,Metro,1
24658,47,11,90318,512,1,1,Month-to-month,1,DSL,0,9,Seoul,1
27907,57,25,56666,366,1,1,Month-to-month,0,Fiber,0,99,Other,0
24718,69,19,77348,263,1,1,1-year,0,DSL,0,55,Metro,0
24716,44,29,73164,447,1,0,Month-to-month,0,Fiber,1,-3,Other,0
23483,59,22,63238,446,1,0,1-year,1,Fiber,0,56,Metro,0
26370,21,27,87782,110,0,0,Month-to-month,1,Fiber,1,-15,Other,0
25894,34,8,60266,476,0,1,Month-to-month,0,Fiber,1,-29,Metro,1
25147,42,4,53145,542,1,0,Month-to-month,0,Fiber,0,23,Metro,0
21085,28,48,64217,204,1,0,1-year,1,DSL,0,5,Metro,1
22267,53,28,81189,195,2,1,2-year,1,DSL,0,-9,Seoul,0
21923,60,24,61876,327,3,0,1-year,1,5G,1,28,Metro,0
27224,35,62,53565,418,0,0,1-year,1,Fiber,1,15,Other,0
21047,30,15,61221,336,1,0,1-year,0,Fiber,1,2,Metro,0
21347,62,10,63466,114,0,2,1-year,1,Fiber,0,-46,Other,0
25923,52,11,70301,287,0,0,Month-to-month,0,DSL,0,8,Metro,1
21177,34,53,56882,513,1,0,Month-to-month,0,Fiber,1,-10,Other,0
26283,48,17,54131,428,1,0,2-year,1,Fiber,1,-24,Metro,0
27037,21,20,66571,484,3,0,Month-to-month,1,5G,0,16,Metro,0
26084,66,1,55457,387,0,0,Month-to-month,1,Fiber,1,8,Seoul,0
25915,45,24,62728,395,0,1,1-year,0,DSL,1,40,Metro,0
24839,62,16,43976,176,0,0,1-year,0,5G,0,25,Other,0
21422,69,13,65155,265,0,1,Month-to-month,0,Fiber,1,64,Metro,0
26076,18,5,59912,281,1,0,Month-to-month,1,DSL,1,-45,Seoul,0
24150,38,38,71061,217,0,1,Month-to-month,0,5G,1,7,Seoul,0
25776,66,17,80603,448,0,1,1-year,0,DSL,0,30,Seoul,0
20909,37,19,70871,378,1,0,Month-to-month,1,5G,1,60,Metro,0
22914,29,2,56797,591,2,0,1-year,0,Fiber,1,35,Other,0
26852,45,15,68305,364,0,0,1-year,1,Fiber,0,21,Seoul,0
21973,53,16,72408,460,1,0,Month-to-month,0,DSL,0,24,Metro,0
26528,42,7,55681,547,0,2,Month-to-month,1,DSL,0,33,Other,1
27919,21,1,53829,30,4,0,2-year,1,DSL,1,33,Seoul,0
23734,66,3,63842,403,0,1,Month-to-month,0,Fiber,1,19,Metro,0
20394,49,47,93198,778,1,0,Month-to-month,1,5G,1,26,Metro,0
20684,67,24,58870,197,0,0,Month-to-month,1,Fiber,1,42,Other,0
20231,42,1,70530,486,2,0,Month-to-month,0,Fiber,1,39,Metro,1
27948,28,12,75490,363,0,1,Month-to-month,1,DSL,0,18,Seoul,0
21431,42,13,49393,388,0,0,1-year,1,DSL,0,-40,Metro,1
20677,48,14,65594,514,2,0,1-year,1,Fiber,0,23,Metro,1
26464,23,16,50535,215,2,0,1-year,1,5G,1,2,Metro,0
22139,46,24,55050,339,0,1,Month-to-month,0,5G,0,25,Seoul,0
26927,38,19,65223,291,0,1,Month-to-month,1,DSL,1,0,Metro,0
20034,46,9,58470,365,1,0,2-year,0,Fiber,1,2,Seoul,0
22808,34,25,56132,235,3,0,1-year,1,DSL,0,44,Metro,1
20958,51,7,90960,330,2,1,Month-to-month,0,DSL,0,33,Other,1
27872,31,11,76393,485,1,2,Month-to-month,0,DSL,1,9,Seoul,1
26343,52,7,81390,421,1,1,Month-to-month,1,Fiber,1,-21,Other,0
21633,22,16,84165,500,1,1,Month-to-month,1,Fiber,0,34,Metro,0
27418,40,30,98749,357,0,0,1-year,0,Fiber,1,55,Metro,1
24263,33,27,68545,380,1,0,Month-to-month,1,Fiber,0,8,Metro,0
22224,39,11,63446,318,1,1,1-year,1,5G,0,-33,Seoul,0
23379,62,7,72656,305,0,1,Month-to-month,1,DSL,0,29,Other,0
27160,21,42,85598,297,1,3,1-year,1,Fiber,1,65,Seoul,1
20062,56,5,85662,206,0,0,Month-to-month,0,DSL,0,4,Metro,1
24571,53,41,92509,445,0,0,Month-to-month,0,5G,0,83,Metro,0
21808,43,23,38053,400,0,1,1-year,1,DSL,0,-19,Metro,0
21278,58,16,63909,374,3,1,1-year,1,Fiber,1,-33,Seoul,1
27535,29,18,99310,114,2,0,Month-to-month,0,Fiber,1,47,Seoul,0
23516,68,17,66291,571,3,0,Month-to-month,1,Fiber,0,87,Seoul,0
20333,34,24,79373,374,1,1,Month-to-month,0,5G,1,42,Other,0
26073,55,1,63722,214,1,2,Month-to-month,0,Fiber,0,58,Metro,1
22376,69,26,84133,207,0,0,1-year,1,Fiber,0,-10,Metro,0
27172,59,10,76709,382,1,0,1-year,1,5G,1,76,Other,0
21262,66,16,52500,248,2,0,Month-to-month,1,DSL,1,17,Metro,0
25608,48,32,69948,525,0,0,Month-to-month,1,Fiber,0,8,Other,0
25304,39,21,89478,608,1,0,1-year,0,DSL,1,-21,Seoul,1
25628,20,14,74566,504,2,0,Month-to-month,1,5G,1,33,Metro,0
20737,55,53,75770,665,0,2,1-year,1,DSL,1,57,Seoul,0
26416,21,14,71940,126,0,0,1-year,1,5G,0,83,Other,0
26089,38,48,64720,561,0,1,Month-to-month,1,DSL,1,43,Metro,0
22898,50,11,64881,531,0,0,1-year,0,Fiber,1,21,Metro,0
23245,55,8,68178,488,1,0,Month-to-month,0,5G,0,10,Seoul,1
25365,32,8,91244,374,1,0,Month-to-month,0,Fiber,1,-21,Metro,1
23289,27,18,64784,590,0,0,Month-to-month,0,5G,1,64,Other,0
26460,43,36,77190,556,0,0,Month-to-month,0,Fiber,1,48,Metro,0
27285,23,13,68804,466,1,1,1-year,1,DSL,0,5,Metro,0
26450,25,23,53586,304,1,1,Month-to-month,0,Fiber,0,-15,Seoul,0
23300,59,7,74659,364,2,0,1-year,0,Fiber,0,55,Metro,0
22474,28,25,61709,224,1,0,1-year,0,Fiber,0,-10,Metro,1
22307,34,21,72787,413,3,0,1-year,0,Fiber,1,13,Seoul,1
21375,64,8,52851,166,2,0,Month-to-month,1,5G,1,-27,Metro,1
26172,34,38,75549,260,1,1,Month-to-month,0,5G,0,-17,Seoul,0
27742,37,29,68024,170,1,2,2-year,1,DSL,0,21,Seoul,0
27894,28,32,84958,336,2,0,Month-to-month,0,Fiber,1,-2,Other,1
22599,68,23,70631,339,0,1,Month-to-month,0,DSL,1,29,Other,0
23430,33,5,69654,246,0,1,Month-to-month,1,5G,0,100,Seoul,0
22604,47,14,68193,227,1,0,Month-to-month,0,DSL,1,3,Metro,0
23878,30,54,81577,445,0,0,2-year,1,Fiber,0,-33,Seoul,0
27864,48,35,77305,499,0,0,1-year,1,Fiber,1,-51,Metro,0
26576,39,10,52448,521,0,0,Month-to-month,1,5G,1,18,Seoul,0
27118,50,8,63990,316,0,0,Month-to-month,0,Fiber,1,29,Seoul,0
21079,39,26,85873,338,0,0,Month-to-month,0,DSL,0,-1,Metro,1
23521,60,17,66661,407,0,1,Month-to-month,1,5G,0,2,Other,0
21164,45,17,42768,403,0,0,2-year,1,Fiber,0,22,Other,0
26578,22,44,74992,340,1,0,Month-to-month,1,Fiber,0,30,Other,1
23833,60,4,78601,445,1,1,1-year,0,Fiber,0,36,Metro,0
25442,44,13,94677,297,3,1,Month-to-month,1,Fiber,0,-26,Other,1
20080,52,8,90258,220,0,3,1-year,0,DSL,0,30,Metro,1
22586,46,43,77438,758,0,0,Month-to-month,0,DSL,0,13,Seoul,0
26907,19,22,78823,380,1,0,1-year,0,Fiber,1,37,Other,0
26817,63,27,63434,144,0,0,2-year,0,5G,0,-1,Metro,0
24510,68,30,79489,301,0,0,2-year,1,Fiber,0,-7,Seoul,0
27166,38,27,65343,588,0,0,Month-to-month,1,Fiber,1,26,Seoul,0
25926,23,17,62475,340,1,0,1-year,1,Fiber,1,7,Other,0
24596,20,18,74327,401,2,0,2-year,0,Fiber,1,0,Seoul,1
21791,48,6,61818,360,0,0,Month-to-month,1,DSL,0,-17,Metro,0
21787,28,12,57339,60,0,0,Month-to-month,0,DSL,1,94,Metro,0
21570,69,59,56745,229,2,0,2-year,0,DSL,1,-27,Seoul,0
21738,23,12,50519,308,1,1,1-year,1,Fiber,0,19,Metro,0
22252,46,17,68739,345,1,0,1-year,1,5G,1,25,Metro,0
24889,35,18,68198,306,0,0,Month-to-month,1,DSL,0,-84,Seoul,0
21026,20,27,91219,314,0,0,Month-to-month,1,5G,1,73,Metro,1
21955,68,12,86625,175,0,0,1-year,1,Fiber,0,45,Seoul,0
23613,49,4,62423,122,0,1,1-year,0,Fiber,0,-29,Metro,0
21563,30,24,81203,472,1,2,Month-to-month,1,DSL,1,64,Seoul,0
25778,23,33,48977,429,2,1,1-year,0,DSL,0,-13,Metro,0
26290,61,30,68021,716,2,0,Month-to-month,1,DSL,0,-28,Seoul,0
27467,52,11,54354,453,0,0,Month-to-month,1,DSL,1,68,Metro,0
21331,41,23,92830,278,0,1,1-year,1,Fiber,0,72,Metro,0
26763,25,24,67118,342,0,1,Month-to-month,0,5G,0,47,Other,0
27879,59,11,63393,843,2,0,Month-to-month,1,Fiber,1,20,Metro,0
25723,53,25,63193,298,0,1,Month-to-month,1,Fiber,1,23,Metro,0
22021,33,7,63799,207,0,0,Month-to-month,1,Fiber,0,36,Seoul,0
20150,21,14,58692,318,2,0,Month-to-month,1,Fiber,1,2,Seoul,0
25328,30,28,49819,196,0,0,Month-to-month,1,Fiber,1,-40,Metro,0
25156,62,24,63295,271,1,1,Month-to-month,1,Fiber,0,29,Metro,1
27786,44,12,74240,151,0,1,Month-to-month,0,DSL,0,100,Seoul,0
21733,54,8,60036,439,1,0,Month-to-month,1,Fiber,1,31,Seoul,1
20971,33,19,44041,571,0,0,2-year,0,Fiber,0,41,Other,0
22339,20,22,69019,472,0,1,2-year,0,5G,0,51,Metro,1
21264,60,32,63762,343,2,0,Month-to-month,0,5G,0,32,Metro,0
20170,19,6,66433,262,0,1,1-year,1,5G,1,-12,Seoul,0
24551,20,15,70061,396,1,0,Month-to-month,1,DSL,1,54,Seoul,0
21516,66,18,73536,408,0,1,Month-to-month,0,5G,1,24,Other,1
22860,41,30,65723,594,0,1,1-year,1,Fiber,1,38,Metro,1
21480,39,46,50238,660,0,0,1-year,1,5G,1,37,Metro,0
21616,26,10,80703,594,2,1,1-year,1,DSL,0,-4,Metro,0
22575,58,11,78179,403,2,0,Month-to-month,1,Fiber,1,40,Metro,0
25803,40,54,54345,324,0,1,1-year,0,5G,1,-37,Metro,0
24906,51,13,47401,337,2,2,1-year,1,DSL,0,31,Metro,0
22580,47,3,68423,37,0,0,Month-to-month,1,5G,0,-6,Seoul,1
24249,65,24,67524,506,2,0,Month-to-month,0,Fiber,0,75,Seoul,1
23439,66,28,67827,306,1,0,Month-to-month,0,Fiber,1,-21,Seoul,0
20234,57,4,70241,202,0,0,Month-to-month,0,DSL,0,27,Seoul,0
20354,40,17,62508,362,0,0,Month-to-month,1,DSL,0,10,Metro,0
22230,69,8,67953,287,1,0,Month-to-month,1,Fiber,1,58,Metro,1
24634,27,30,72623,616,0,0,Month-to-month,0,Fiber,0,-12,Seoul,0
24514,65,22,44211,694,1,0,Month-to-month,1,5G,1,56,Metro,0
22878,66,32,65471,371,2,1,Month-to-month,1,5G,0,-58,Other,0
25811,52,17,68358,417,4,0,1-year,1,Fiber,0,28,Other,0
22848,38,17,50925,287,0,1,Month-to-month,0,Fiber,0,37,Seoul,0
23275,30,24,66546,330,1,1,Month-to-month,1,DSL,1,51,Seoul,1
23827,35,8,54328,246,1,1,1-year,1,Fiber,1,4,Metro,0
24921,68,25,44041,592,0,0,1-year,1,DSL,1,-6,Metro,0
21222,46,14,59249,382,2,0,Month-to-month,1,Fiber,1,-37,Metro,0
24690,55,15,70296,522,0,2,1-year,1,5G,1,16,Metro,0
20510,30,37,63586,240,0,0,Month-to-month,0,Fiber,0,30,Other,0
20998,36,29,60313,387,0,0,Month-to-month,1,DSL,0,94,Metro,0
25565,22,9,58350,418,0,1,Month-to-month,0,Fiber,1,30,Other,1
24512,45,15,65519,556,2,0,1-year,0,Fiber,0,6,Metro,0
27101,41,21,69917,352,2,1,Month-to-month,0,Fiber,0,26,Seoul,1
26926,18,43,95029,642,0,1,Month-to-month,1,Fiber,0,46,Metro,1
24687,67,5,68947,291,2,1,2-year,1,5G,0,-10,Metro,0
26791,62,54,50790,478,0,1,Month-to-month,1,5G,0,63,Seoul,0
27252,47,1,54011,373,1,1,Month-to-month,0,Fiber,1,27,Metro,1
25307,38,21,70281,336,2,0,Month-to-month,1,Fiber,1,12,Seoul,1
20539,46,33,70954,530,2,1,2-year,1,DSL,0,25,Metro,0
27875,33,9,88305,329,1,0,1-year,1,DSL,0,-36,Seoul,1
23871,20,32,55814,345,2,1,2-year,1,DSL,1,40,Metro,0
25455,34,4,63952,416,1,0,Month-to-month,0,5G,0,20,Seoul,0
23947,19,15,42560,642,1,0,1-year,1,Fiber,1,51,Other,0
27374,36,11,51355,211,0,0,Month-to-month,0,Fiber,0,52,Other,1
21840,46,36,75930,512,0,0,Month-to-month,0,Fiber,1,11,Other,0
21704,28,16,66454,320,0,0,2-year,0,Fiber,0,58,Metro,0
26873,69,10,78226,261,0,0,1-year,1,DSL,0,30,Seoul,0
24739,36,29,69893,379,1,1,Month-to-month,1,DSL,0,18,Seoul,1
26675,47,6,65434,385,2,1,1-year,1,Fiber,0,1,Other,1
27951,50,44,66080,394,0,0,1-year,1,Fiber,0,30,Metro,0
22654,37,19,100299,180,0,0,Month-to-month,1,5G,1,26,Other,1
24951,35,26,68040,582,1,0,Month-to-month,0,DSL,0,-7,Metro,1
23423,49,3,79183,450,0,0,Month-to-month,0,Fiber,0,-33,Metro,1
22971,49,43,76160,315,1,1,Month-to-month,1,5G,1,73,Seoul,0
24185,20,17,63070,137,1,0,Month-to-month,0,DSL,1,-8,Seoul,0
26305,33,10,68432,371,2,0,Month-to-month,1,Fiber,1,-41,Metro,0
22023,52,47,83303,496,2,0,Month-to-month,0,5G,1,-29,Other,0
27609,32,20,59689,407,0,0,1-year,1,Fiber,0,-17,Metro,0
25770,46,14,59459,418,1,1,Month-to-month,0,DSL,1,30,Seoul,0
21006,65,15,58067,394,1,0,2-year,1,Fiber,0,-25,Metro,0
26077,33,12,79119,490,0,0,Month-to-month,1,Fiber,1,-29,Other,0
21321,23,4,76858,502,1,0,1-year,1,Fiber,1,-3,Seoul,0
25762,26,6,73110,284,0,1,1-year,1,Fiber,1,43,Metro,0
25892,39,4,88413,320,1,1,Month-to-month,0,5G,1,6,Metro,0
22756,63,10,66569,554,0,0,Month-to-month,0,DSL,1,20,Seoul,0
27459,23,48,55965,385,0,1,2-year,0,Fiber,0,16,Other,0
20409,66,23,67543,216,1,1,Month-to-month,1,5G,0,17,Other,0
21198,69,11,51905,319,0,2,Month-to-month,0,Fiber,1,3,Metro,1
27871,21,31,82125,476,0,1,1-year,1,5G,1,2,Seoul,0
27711,31,15,67933,314,2,1,2-year,0,5G,1,3,Other,0
27881,36,28,58304,78,1,0,Month-to-month,0,Fiber,0,73,Other,0
21324,64,16,77461,165,0,1,Month-to-month,0,Fiber,1,17,Other,1
21057,41,3,88563,373,0,0,1-year,1,DSL,0,24,Seoul,1
24670,40,16,66423,301,3,1,Month-to-month,1,Fiber,1,-16,Metro,1
23800,20,53,71275,217,2,1,Month-to-month,1,Fiber,0,29,Metro,0
23013,20,39,73799,313,0,1,2-year,1,5G,0,-20,Metro,0
21671,57,11,54180,407,0,0,Month-to-month,1,Fiber,0,-18,Other,0
20941,53,16,64046,225,2,1,Month-to-month,0,5G,1,72,Seoul,1
23306,31,19,72453,519,1,0,Month-to-month,1,5G,0,-37,Seoul,0
27174,38,30,85861,299,0,0,2-year,1,Fiber,1,56,Seoul,0
25492,58,10,75443,30,2,1,1-year,1,Fiber,1,36,Metro,0
22777,45,6,59023,488,0,0,Month-to-month,0,Fiber,1,15,Seoul,1
20577,66,17,47983,532,1,0,2-year,1,DSL,0,3,Metro,0
23419,23,3,90482,450,1,0,Month-to-month,1,DSL,0,-12,Other,1
21742,56,15,70716,668,2,1,1-year,1,DSL,0,12,Metro,0
21670,55,23,75131,358,2,0,Month-to-month,1,5G,0,1,Seoul,0
25357,54,7,67361,431,2,1,Month-to-month,1,DSL,1,59,Metro,1
22923,24,19,50614,590,0,0,Month-to-month,1,5G,0,63,Metro,0
25047,58,22,62636,197,2,0,1-year,0,Fiber,0,50,Metro,0
20178,26,45,76945,277,0,0,1-year,0,Fiber,0,70,Metro,0
27221,36,31,71585,190,2,0,Month-to-month,1,Fiber,0,10,Other,0
21818,31,14,85607,355,2,0,1-year,0,Fiber,0,57,Other,1
26621,24,2,47556,297,1,1,1-year,0,Fiber,0,-14,Seoul,1
21729,41,18,59781,353,2,1,1-year,0,DSL,0,3,Metro,0
25924,68,5,64894,486,1,0,Month-to-month,0,Fiber,0,40,Seoul,0
25547,26,27,52372,371,0,0,Month-to-month,1,Fiber,0,25,Seoul,1
23935,27,12,55023,617,2,0,1-year,0,Fiber,0,39,Seoul,0
20329,25,22,80239,390,0,1,Month-to-month,1,Fiber,0,58,Seoul,0
22555,69,7,62440,543,1,1,2-year,1,DSL,0,51,Metro,0
22125,56,24,38235,378,1,2,2-year,1,Fiber,0,82,Seoul,0
25783,63,21,82554,294,0,2,1-year,1,DSL,1,21,Seoul,0
26386,46,15,62341,207,0,0,Month-to-month,1,Fiber,0,44,Seoul,0
27342,36,8,78890,443,1,0,Month-to-month,1,Fiber,0,29,Other,1
22893,36,38,65581,599,0,0,Month-to-month,1,5G,0,6,Seoul,0
26063,37,7,83427,395,3,0,1-year,1,5G,0,-10,Other,0
24418,26,72,66771,178,2,0,Month-to-month,1,Fiber,1,63,Metro,0
23258,28,72,77932,376,1,0,2-year,0,Fiber,0,69,Metro,0
25665,46,7,59187,524,0,0,Month-to-month,0,5G,1,46,Seoul,0
24002,61,10,57759,415,0,1,1-year,1,5G,0,-28,Seoul,0
27163,50,20,42168,433,0,0,Month-to-month,0,DSL,1,19,Seoul,0
21298,53,18,92030,395,2,1,Month-to-month,1,DSL,0,76,Other,1
24533,54,5,86360,330,0,2,Month-to-month,0,Fiber,1,-44,Metro,1
24519,54,12,79596,318,2,0,Month-to-month,0,Fiber,1,11,Other,0
25191,56,45,59694,345,1,1,1-year,1,5G,0,35,Seoul,0
26660,29,1,79466,552,0,1,Month-to-month,1,Fiber,0,31,Other,0
27790,66,45,65425,382,0,0,Month-to-month,1,Fiber,1,62,Metro,0
27642,57,29,51185,356,1,1,2-year,1,Fiber,0,9,Other,0
20182,25,8,99103,213,0,0,2-year,1,5G,0,37,Metro,0
24297,41,19,94372,335,1,0,Month-to-month,0,Fiber,1,-8,Other,0
24536,44,8,74339,449,0,2,Month-to-month,1,Fiber,0,36,Metro,0
27443,47,41,74018,276,0,0,Month-to-month,1,DSL,1,30,Seoul,0
21296,44,33,40273,491,1,1,Month-to-month,0,Fiber,1,-55,Metro,1
24961,37,26,63802,524,1,1,1-year,1,Fiber,1,39,Seoul,0
25827,25,5,90156,423,0,0,Month-to-month,1,Fiber,1,-32,Other,0
20743,50,33,77277,165,3,2,1-year,0,Fiber,0,-3,Other,1
22209,30,16,85787,194,0,1,1-year,1,Fiber,1,53,Other,1
26790,56,7,48740,613,0,0,1-year,0,5G,0,56,Other,1
21184,41,13,76480,285,1,1,Month-to-month,1,Fiber,0,-2,Metro,1
27988,34,22,65760,164,2,0,1-year,0,DSL,0,2,Other,0
23397,41,5,82594,411,0,0,Month-to-month,1,Fiber,0,-10,Other,0
23124,49,72,53211,401,0,0,1-year,0,DSL,0,0,Other,0
20042,57,21,63608,489,0,0,1-year,0,5G,1,-7,Metro,0
26426,59,20,74168,315,0,0,Month-to-month,0,Fiber,1,-8,Other,1
24367,26,34,69798,366,0,1,Month-to-month,1,5G,0,-8,Other,0
23911,30,7,72796,269,1,1,1-year,1,5G,0,53,Other,1
26858,66,10,63428,461,1,1,1-year,0,Fiber,1,61,Metro,0
20218,23,17,73281,383,1,0,Month-to-month,1,Fiber,0,100,Seoul,0
20186,41,22,84443,335,2,0,Month-to-month,1,5G,1,-16,Seoul,0
23140,43,16,76289,512,0,1,Month-to-month,0,DSL,0,41,Seoul,0
25465,28,11,75555,522,0,1,Month-to-month,1,DSL,0,15,Metro,0
23568,25,43,62080,402,1,1,Month-to-month,0,Fiber,0,-10,Metro,0
26986,62,15,77959,461,2,0,2-year,1,DSL,0,10,Metro,0
24439,35,20,61774,322,2,0,Month-to-month,1,Fiber,0,15,Seoul,1
20713,55,2,67289,331,0,0,2-year,1,5G,0,-18,Seoul,0
21415,48,13,72861,428,4,0,1-year,1,5G,1,63,Metro,0
22803,69,33,79332,297,1,0,Month-to-month,1,Fiber,0,9,Metro,0
20088,34,18,52065,312,1,1,Month-to-month,0,Fiber,1,42,Metro,1
25881,26,25,63949,224,1,0,Month-to-month,0,Fiber,0,-28,Metro,0
26563,42,7,45680,241,0,0,Month-to-month,0,DSL,1,-39,Other,0
27018,53,9,81077,288,1,1,1-year,1,DSL,0,-58,Seoul,0
26607,63,54,49783,297,1,1,1-year,1,5G,1,100,Metro,0
21028,32,30,66960,125,1,0,Month-to-month,0,Fiber,0,17,Other,1
22551,52,17,67275,176,1,1,2-year,1,Fiber,0,41,Other,0
22113,65,14,88868,406,1,0,Month-to-month,0,Fiber,0,60,Seoul,0
20258,23,22,62305,148,0,0,1-year,0,DSL,0,4,Other,0
27793,56,10,73028,362,2,1,Month-to-month,1,DSL,1,-13,Metro,0
23247,57,26,64551,225,0,1,1-year,1,DSL,0,69,Metro,0
27687,21,19,58135,344,0,0,1-year,0,DSL,0,-37,Other,0
24672,53,22,50803,474,0,0,Month-to-month,1,DSL,0,53,Metro,0
23783,23,54,73819,546,1,1,Month-to-month,0,Fiber,0,22,Metro,0
20707,18,18,54606,298,2,0,2-year,0,Fiber,0,-24,Metro,0
22454,42,43,72579,134,0,1,Month-to-month,1,Fiber,1,-26,Seoul,0
21657,62,18,60608,208,2,0,Month-to-month,1,Fiber,0,29,Other,0
24846,57,15,75823,243,0,2,Month-to-month,1,Fiber,1,-21,Metro,0
25868,63,9,71030,304,0,0,1-year,1,DSL,0,13,Other,0
23476,29,14,75374,459,0,0,Month-to-month,1,5G,0,0,Seoul,0
20544,27,3,56911,372,0,0,1-year,0,Fiber,0,33,Metro,1
22352,57,19,81816,815,2,0,1-year,0,Fiber,1,65,Other,0
22796,65,4,82935,474,2,1,1-year,1,Fiber,1,59,Other,0
24696,61,6,55105,483,0,0,Month-to-month,0,DSL,1,60,Metro,0
25445,31,28,60672,218,0,2,1-year,1,DSL,1,-21,Other,1
27040,57,18,76961,407,1,0,Month-to-month,0,DSL,1,13,Other,0
22288,60,44,53533,361,1,0,1-year,1,5G,1,16,Metro,0
21054,67,30,78332,422,0,0,Month-to-month,1,DSL,0,20,Metro,0
25563,58,9,75013,596,0,1,Month-to-month,0,Fiber,1,70,Other,0
26054,31,9,60319,409,0,1,1-year,0,Fiber,1,-22,Metro,0
20382,66,18,52931,111,1,0,1-year,1,Fiber,0,32,Seoul,0
20057,46,19,80144,494,3,1,Month-to-month,1,Fiber,0,3,Other,0
20070,42,15,55281,383,1,1,1-year,1,DSL,1,-10,Metro,0
23208,60,8,62378,460,2,0,Month-to-month,1,Fiber,0,9,Metro,0
22752,22,20,61705,251,0,0,2-year,1,DSL,0,8,Metro,0
21430,58,13,62133,364,1,0,Month-to-month,0,5G,0,61,Seoul,1
21546,48,13,77955,251,2,0,2-year,1,Fiber,0,43,Metro,0
21128,51,10,55309,466,1,1,Month-to-month,1,Fiber,1,-20,Metro,1
23321,22,3,64082,454,1,0,Month-to-month,1,Fiber,0,10,Metro,0
26612,20,50,69758,213,2,0,Month-to-month,1,5G,0,72,Seoul,0
22488,20,4,72729,179,0,0,2-year,1,Fiber,1,-20,Metro,0
27783,61,29,57961,552,1,1,1-year,0,DSL,0,19,Seoul,1
23008,40,17,67027,495,0,0,Month-to-month,0,Fiber,0,69,Seoul,0
20446,52,21,80242,436,1,2,1-year,1,Fiber,0,-2,Metro,0
27565,32,23,70995,385,1,1,1-year,1,DSL,0,36,Seoul,1
26512,59,14,74607,212,1,1,2-year,0,Fiber,1,48,Other,1
24882,69,23,66081,497,0,1,1-year,1,DSL,0,54,Other,0
20801,18,14,71307,421,1,1,Month-to-month,1,DSL,1,-17,Other,0
23559,26,23,64811,285,0,1,Month-to-month,0,DSL,0,-18,Seoul,1
23207,69,34,42481,433,1,0,Month-to-month,1,Fiber,1,-3,Metro,0
26665,54,15,76258,446,2,0,1-year,1,Fiber,1,33,Seoul,0
27588,25,17,80293,316,0,3,1-year,0,5G,0,32,Metro,1
22346,31,17,48738,332,0,1,2-year,1,Fiber,1,42,Seoul,0
27399,20,64,73981,340,2,1,Month-to-month,0,Fiber,0,-55,Metro,1
26475,30,17,60898,360,1,1,1-year,1,Fiber,1,23,Seoul,0
20020,41,40,52667,311,0,1,Month-to-month,0,DSL,0,13,Other,0
27384,49,25,56493,147,1,1,Month-to-month,1,DSL,1,51,Metro,1
25334,64,21,85834,611,0,0,Month-to-month,1,DSL,0,-17,Metro,0
26533,43,11,55630,294,0,0,Month-to-month,1,5G,1,-11,Seoul,0
21512,29,16,81176,343,0,1,1-year,0,DSL,0,55,Seoul,0
20829,62,21,68601,191,0,0,1-year,0,DSL,0,28,Other,0
27432,61,30,74658,100,1,1,Month-to-month,0,Fiber,1,48,Other,1
27154,60,30,52425,451,2,1,Month-to-month,0,Fiber,0,74,Metro,0
24673,28,2,60532,572,1,1,Month-to-month,0,DSL,0,10,Seoul,0
26537,35,72,69060,454,1,0,1-year,0,Fiber,0,41,Metro,0
20477,62,31,63941,210,2,0,1-year,1,Fiber,1,-71,Metro,0
25669,57,17,71639,613,0,1,2-year,0,5G,0,16,Metro,0
26574,50,16,48456,497,0,2,Month-to-month,1,Fiber,1,-34,Metro,0
22677,68,17,74400,408,4,0,Month-to-month,1,5G,0,-21,Metro,1
20469,27,5,62569,492,0,0,Month-to-month,0,Fiber,0,32,Metro,0
27417,60,20,68276,483,1,0,Month-to-month,0,Fiber,0,36,Seoul,0
20309,34,3,52597,468,0,2,1-year,1,5G,1,43,Seoul,0
27429,64,5,64435,517,1,0,Month-to-month,1,Fiber,0,35,Other,0
22926,27,3,84107,444,1,1,Month-to-month,1,5G,0,8,Metro,1
21651,27,29,53984,357,0,1,1-year,1,Fiber,1,-41,Other,0
24086,50,13,83041,279,1,2,2-year,0,5G,1,49,Metro,1
25326,38,14,74670,457,0,0,1-year,1,DSL,0,75,Other,0
25429,19,5,67567,469,2,0,Month-to-month,1,DSL,1,13,Seoul,1
21967,37,3,65809,483,0,0,1-year,0,DSL,1,40,Seoul,0
25846,26,31,65085,589,2,3,1-year,0,Fiber,1,67,Seoul,0
25775,43,10,54424,403,1,0,Month-to-month,0,5G,0,11,Other,0
27283,55,3,68536,570,2,0,Month-to-month,0,5G,0,30,Metro,0
26045,48,19,69730,539,0,0,1-year,0,Fiber,0,-2,Metro,0
