Order_ID,Distance_km,Prep_Time_min,Riders_Available,Order_Queue,Weather,Rain_mm,Temp_C,Wind_mps,Rush_Hour,DayOfWeek,Time_Slot,Vehicle,Road_Type,Promo,Tip_Level,Delivery_Time_min
14702,16.0,15,8,7,Clear,0.0,20.6,1.1,0,1,Afternoon,Bike,Downtown,0,1,120.2
14119,2.0,12,10,4,Clear,0.0,9.4,1.9,1,2,Afternoon,Car,Highway,0,3,31.1
11653,4.9,13,4,5,Clear,0.0,19.9,1.9,0,3,Night,Scooter,Downtown,1,1,62.3
11484,14.3,13,9,5,Snow,0.3,7.3,1.7,1,6,Afternoon,Car,Downtown,0,0,129.6
12276,10.2,5,1,3,Clear,0.0,14.0,3.2,1,4,Lunch,Bike,Downtown,0,0,88.8
10878,1.9,15,13,4,Rain,0.2,17.9,1.3,0,3,Morning,Scooter,Highway,0,3,36.5
13526,9.2,14,2,2,Clear,0.0,31.8,5.1,0,3,Afternoon,Scooter,Downtown,0,0,81.4
12017,2.4,14,15,4,Rain,4.6,11.5,3.7,0,2,Lunch,Bike,Suburban,1,3,56.1
10427,5.5,13,14,5,Rain,2.0,7.2,3.9,1,5,Night,Scooter,Suburban,0,2,65.2
10627,13.5,20,5,4,Clear,0.0,35.0,3.1,0,5,Night,Scooter,Highway,0,2,89.1
11590,3.8,16,15,3,Clear,0.0,12.6,3.7,1,5,Afternoon,Scooter,Suburban,1,2,49.8
12224,7.3,21,4,3,Rain,3.2,21.6,4.2,0,1,Dinner,Scooter,Suburban,0,3,80.7
12218,3.0,11,15,3,Snow,10.0,-4.4,5.2,1,6,Lunch,Bike,Suburban,0,1,66.3
14484,18.6,16,4,1,Clear,0.0,10.0,2.2,1,2,Night,Scooter,Downtown,0,3,132.2
11486,2.6,12,12,7,Rain,2.5,1.8,2.7,0,2,Night,Scooter,Downtown,0,1,54.4
11740,4.3,18,2,4,Clear,0.0,11.4,2.9,1,2,Afternoon,Scooter,Suburban,0,3,61.7
12481,0.9,12,13,3,Clear,0.0,17.9,2.0,0,5,Dinner,Bike,Suburban,1,2,29.8
12585,1.9,18,5,7,Rain,0.9,-1.9,2.1,1,0,Morning,Scooter,Suburban,0,1,65.1
12894,3.9,17,5,1,Clear,0.0,10.7,1.8,0,3,Lunch,Scooter,Downtown,0,1,41.6
10150,4.1,17,12,3,Clear,0.0,13.9,3.7,0,0,Morning,Car,Suburban,1,2,50.8
10677,7.5,15,10,5,Snow,17.2,2.2,4.7,0,2,Afternoon,Scooter,Downtown,1,3,91.2
11262,17.6,19,8,5,Clear,0.0,9.3,1.1,1,5,Dinner,Bike,Downtown,1,3,147.7
14918,4.8,22,3,5,Clear,0.0,20.5,2.7,0,5,Afternoon,Scooter,Downtown,1,0,69.7
10013,7.4,14,9,3,Rain,2.3,21.3,3.9,1,4,Afternoon,Scooter,Suburban,0,3,73.1
11834,2.5,27,5,6,Fog,0.0,23.2,2.3,1,6,Lunch,Scooter,Highway,1,3,70.6
13249,10.4,15,6,4,Clear,0.0,14.0,2.9,0,3,Dinner,Scooter,Downtown,0,2,81.8
11492,10.3,21,5,4,Rain,7.6,10.4,2.8,1,2,Night,Bike,Downtown,0,2,111.6
12728,7.1,13,10,5,Clear,0.0,25.6,4.4,0,5,Morning,Scooter,Suburban,1,1,59.0
13687,3.1,3,4,3,Snow,4.1,13.2,4.7,1,6,Lunch,Scooter,Highway,0,3,60.8
11425,0.7,12,2,3,Snow,8.6,21.0,1.5,1,1,Morning,Bike,Downtown,0,2,62.6
14606,4.3,15,12,3,Snow,9.9,-5.1,2.6,1,1,Dinner,Scooter,Highway,0,1,78.4
14596,20.0,25,3,1,Clear,0.0,12.2,2.5,1,6,Afternoon,Bike,Downtown,0,1,150.0
10732,5.2,15,10,2,Clear,0.0,5.1,2.8,1,0,Morning,Scooter,Suburban,0,0,60.3
11232,5.9,19,8,4,Rain,2.6,10.7,4.1,0,3,Dinner,Scooter,Highway,0,3,63.5
11635,7.5,18,14,5,Clear,0.0,22.0,0.7,0,4,Morning,Bike,Suburban,0,1,72.1
13937,0.9,16,10,4,Clear,0.0,13.1,1.9,1,2,Afternoon,Bike,Suburban,0,3,42.9
11211,8.6,22,5,2,Clear,0.0,8.9,1.6,1,0,Night,Scooter,Downtown,1,3,93.4
13269,11.7,6,1,6,Clear,0.0,19.0,3.4,0,0,Morning,Scooter,Suburban,1,0,86.4
11935,4.2,8,14,7,Clear,0.0,15.7,2.4,1,6,Dinner,Scooter,Downtown,0,0,54.0
10554,8.2,20,1,3,Clear,0.0,10.9,2.2,1,3,Morning,Bike,Suburban,0,1,92.3
10492,1.3,12,2,2,Rain,1.3,12.6,3.0,1,6,Morning,Bike,Highway,1,3,38.0
12963,8.0,13,9,6,Clear,0.0,24.0,2.7,0,5,Afternoon,Scooter,Suburban,0,3,67.8
12330,2.2,13,13,2,Clear,0.0,-6.5,2.6,1,5,Afternoon,Bike,Highway,0,1,33.0
12196,10.9,11,6,6,Rain,4.6,14.0,3.3,0,4,Dinner,Bike,Highway,1,2,85.0
13065,2.9,15,6,5,Fog,0.0,28.2,2.6,1,0,Dinner,Car,Downtown,0,2,58.9
10658,6.7,16,2,6,Fog,0.0,13.9,2.3,0,1,Lunch,Bike,Suburban,0,0,81.7
12375,1.2,18,5,0,Clear,0.0,-1.7,2.1,0,6,Night,Scooter,Highway,0,3,32.6
12226,6.7,16,8,5,Clear,0.0,16.6,1.1,1,6,Afternoon,Scooter,Suburban,1,1,71.2
14265,14.4,18,13,4,Rain,0.7,3.5,2.4,0,0,Afternoon,Bike,Suburban,1,3,117.8
11171,10.7,16,3,2,Clear,0.0,12.8,7.0,1,0,Morning,Scooter,Suburban,0,1,94.6
10133,6.0,20,12,2,Clear,0.0,20.8,4.1,0,3,Afternoon,Bike,Downtown,0,3,61.7
10472,9.6,16,10,2,Clear,0.0,18.4,4.4,0,0,Morning,Scooter,Downtown,0,2,76.1
13226,4.8,24,14,2,Clear,0.0,4.6,2.8,1,4,Dinner,Scooter,Downtown,1,1,66.5
11406,4.6,18,3,2,Clear,0.0,18.3,1.9,0,1,Afternoon,Scooter,Suburban,0,2,51.9
12877,11.3,3,5,5,Rain,6.7,16.0,0.5,1,3,Afternoon,Bike,Suburban,0,0,98.8
14505,2.8,9,2,5,Snow,12.7,-10.0,4.2,0,3,Dinner,Bike,Downtown,0,2,65.7
14693,3.1,8,7,2,Clear,0.0,22.7,1.0,0,0,Afternoon,Scooter,Downtown,0,2,36.8
12827,3.1,15,8,6,Fog,0.0,31.3,4.1,0,5,Lunch,Scooter,Highway,0,3,50.0
10288,7.4,4,3,3,Rain,2.5,17.3,1.2,1,5,Afternoon,Bike,Suburban,0,0,73.0
11870,9.5,16,6,1,Rain,2.2,23.3,3.1,0,2,Dinner,Bike,Downtown,0,2,90.7
13115,4.0,22,3,2,Rain,2.6,13.0,2.7,0,2,Dinner,Bike,Downtown,0,1,69.4
13626,7.4,24,5,4,Clear,0.0,16.3,2.8,0,2,Night,Bike,Highway,0,1,72.9
12313,2.4,12,12,6,Clear,0.0,13.1,2.2,0,0,Night,Bike,Highway,1,0,36.1
14924,3.3,18,10,6,Clear,0.0,13.3,3.4,0,4,Lunch,Car,Suburban,0,3,51.4
11619,1.9,16,1,4,Clear,0.0,14.6,3.9,0,3,Afternoon,Bike,Downtown,0,0,55.6
10995,10.7,17,1,1,Rain,3.0,14.0,1.1,1,0,Dinner,Bike,Suburban,0,0,106.4
11804,1.5,23,7,8,Clear,0.0,9.4,2.8,0,6,Lunch,Bike,Suburban,0,0,57.3
12643,13.4,11,2,4,Rain,5.6,19.0,4.0,1,1,Dinner,Bike,Suburban,1,3,123.3
14803,10.6,19,3,2,Clear,0.0,13.0,2.4,0,5,Morning,Bike,Downtown,0,1,91.6
13536,10.2,15,8,7,Rain,8.7,12.0,3.1,0,5,Afternoon,Bike,Highway,1,1,91.6
14832,5.3,20,14,8,Clear,0.0,-7.1,1.6,0,4,Lunch,Scooter,Downtown,0,3,65.7
13912,4.8,13,13,6,Clear,0.0,11.8,1.9,0,0,Morning,Bike,Downtown,1,0,63.7
12108,5.9,12,15,4,Rain,1.8,11.6,2.1,1,5,Night,Bike,Downtown,0,3,67.3
13045,4.0,7,11,3,Clear,0.0,13.8,3.1,1,3,Dinner,Car,Downtown,0,0,42.1
10417,0.7,24,13,3,Clear,0.0,19.5,2.7,0,1,Afternoon,Car,Downtown,0,3,37.7
10978,3.9,15,15,2,Clear,0.0,32.6,1.0,0,4,Night,Scooter,Suburban,0,2,43.9
12418,4.1,20,8,0,Clear,0.0,7.6,3.6,0,6,Dinner,Car,Downtown,0,1,51.9
10506,8.1,8,1,6,Fog,0.0,13.2,3.3,1,1,Lunch,Scooter,Downtown,0,3,92.6
14153,0.3,19,5,2,Clear,0.0,14.9,3.1,1,0,Dinner,Bike,Suburban,1,3,35.5
14256,10.0,19,9,2,Clear,0.0,23.9,4.5,0,5,Lunch,Bike,Suburban,0,3,81.6
13942,2.7,20,7,5,Clear,0.0,10.8,1.6,0,0,Night,Car,Downtown,1,2,59.0
10415,3.4,11,10,3,Fog,0.0,11.7,1.7,0,2,Lunch,Scooter,Suburban,1,1,51.0
14149,6.2,14,13,5,Clear,0.0,26.9,2.0,1,2,Morning,Car,Suburban,0,1,69.2
11184,0.9,18,4,5,Clear,0.0,23.3,3.5,1,1,Afternoon,Car,Downtown,1,0,49.9
10486,4.1,13,5,4,Clear,0.0,11.3,2.1,0,1,Dinner,Scooter,Downtown,0,2,54.2
10894,3.9,8,10,2,Clear,0.0,17.7,4.2,0,6,Morning,Bike,Downtown,0,2,37.4
10806,5.2,6,3,4,Rain,10.2,19.2,3.2,1,6,Morning,Bike,Suburban,0,2,66.0
10556,9.0,8,13,4,Clear,0.0,-5.7,2.0,0,6,Lunch,Scooter,Highway,0,3,51.5
13826,2.5,21,8,4,Clear,0.0,14.7,0.0,1,6,Afternoon,Bike,Downtown,0,3,60.1
11198,0.7,6,5,2,Rain,4.9,13.2,3.0,0,1,Lunch,Bike,Downtown,1,2,32.8
14254,3.8,19,3,9,Fog,0.0,8.1,1.5,1,0,Afternoon,Scooter,Suburban,0,2,75.9
14059,1.4,18,12,6,Clear,0.0,8.9,3.7,0,4,Afternoon,Bike,Suburban,1,0,45.6
11294,8.9,10,15,2,Clear,0.0,30.1,3.1,0,4,Morning,Bike,Suburban,1,2,62.4
12222,2.6,12,2,4,Clear,0.0,9.9,1.0,0,0,Night,Car,Suburban,0,1,36.9
13505,1.5,8,8,3,Clear,0.0,13.9,1.2,0,6,Afternoon,Scooter,Highway,0,0,28.3
13655,5.2,14,8,7,Rain,2.4,35.0,2.7,0,4,Night,Bike,Downtown,1,3,70.8
14759,1.1,12,3,4,Fog,0.0,17.4,2.9,0,5,Afternoon,Bike,Downtown,0,3,42.3
13007,3.9,22,1,6,Clear,0.0,10.1,1.8,0,2,Afternoon,Scooter,Downtown,0,0,69.5
12094,15.1,12,1,5,Clear,0.0,14.7,4.9,1,1,Dinner,Car,Suburban,0,0,113.5
12188,4.7,12,6,3,Clear,0.0,0.5,2.2,1,6,Night,Scooter,Suburban,0,3,61.0
13037,7.0,23,7,3,Fog,0.0,12.1,1.7,0,1,Lunch,Bike,Suburban,0,3,73.4
13919,1.2,10,1,3,Clear,0.0,6.8,3.8,1,6,Dinner,Bike,Downtown,0,0,53.4
11273,7.0,15,2,2,Snow,5.0,6.9,0.6,0,2,Lunch,Scooter,Suburban,1,0,80.8
10291,5.8,23,1,4,Rain,5.2,24.3,2.8,1,1,Lunch,Scooter,Downtown,0,0,89.8
14828,8.8,17,2,5,Clear,0.0,3.2,4.1,1,4,Afternoon,Scooter,Suburban,0,1,88.9
10253,0.6,13,13,7,Clear,0.0,8.5,2.5,0,5,Night,Car,Downtown,0,1,38.6
13246,1.7,16,5,5,Rain,2.9,20.2,2.8,0,4,Lunch,Car,Suburban,1,3,46.2
10351,9.7,24,5,6,Clear,0.0,35.0,1.6,0,3,Lunch,Scooter,Suburban,0,3,79.6
11188,3.5,6,8,4,Clear,0.0,15.0,3.5,0,0,Lunch,Bike,Highway,0,3,35.5
11962,2.6,20,2,6,Clear,0.0,24.3,2.0,0,0,Afternoon,Scooter,Downtown,0,1,62.4
10423,3.8,15,9,4,Clear,0.0,4.1,2.8,1,1,Lunch,Scooter,Downtown,0,1,57.4
10091,3.6,19,6,5,Rain,14.7,-0.9,2.7,0,1,Dinner,Bike,Downtown,1,2,67.1
13730,3.3,31,14,2,Clear,0.0,10.8,3.4,0,4,Dinner,Scooter,Downtown,0,2,68.7
12237,10.5,23,15,7,Clear,0.0,10.1,3.7,0,0,Lunch,Scooter,Suburban,0,2,90.0
10671,4.2,9,9,2,Clear,0.0,24.3,1.4,0,6,Afternoon,Car,Downtown,0,3,36.5
13041,3.1,18,2,0,Rain,1.0,11.3,2.5,0,2,Dinner,Scooter,Downtown,0,0,55.9
10027,3.4,15,10,5,Clear,0.0,19.2,1.6,0,4,Morning,Scooter,Suburban,1,0,61.0
10430,3.7,26,12,3,Rain,7.8,20.4,4.4,1,2,Afternoon,Scooter,Downtown,0,1,74.9
10684,6.6,15,15,6,Clear,0.0,9.7,0.9,1,1,Morning,Scooter,Downtown,1,2,69.5
14464,7.0,22,13,5,Clear,0.0,31.3,1.6,1,0,Dinner,Scooter,Downtown,1,3,80.1
13946,7.3,16,12,5,Clear,0.0,15.1,2.3,0,3,Afternoon,Bike,Downtown,1,2,72.2
13524,6.4,11,14,3,Rain,3.8,6.2,2.9,1,4,Night,Bike,Downtown,0,0,76.2
11542,2.5,9,10,2,Clear,0.0,15.7,2.6,0,0,Afternoon,Scooter,Suburban,0,2,30.4
12032,7.4,15,4,3,Clear,0.0,11.0,2.0,1,0,Dinner,Car,Downtown,0,2,81.8
12233,2.1,26,1,7,Rain,2.7,22.5,1.8,1,0,Dinner,Bike,Suburban,0,1,79.8
14121,4.3,14,13,4,Fog,0.0,0.9,1.0,0,4,Night,Scooter,Downtown,1,2,62.5
13236,4.8,10,13,6,Rain,3.5,7.5,1.8,0,6,Lunch,Scooter,Highway,0,1,49.1
10255,2.7,21,14,4,Rain,0.7,16.4,2.8,1,1,Dinner,Car,Suburban,1,0,53.8
11030,5.2,24,2,4,Clear,0.0,23.4,3.6,1,1,Dinner,Bike,Downtown,0,2,88.6
14393,3.6,16,5,0,Clear,0.0,8.5,4.6,1,2,Dinner,Bike,Downtown,0,0,61.7
13801,6.0,13,14,2,Clear,0.0,20.9,1.8,1,4,Dinner,Scooter,Suburban,0,3,65.7
14311,10.8,6,15,2,Clear,0.0,20.4,1.5,0,2,Dinner,Bike,Downtown,0,2,71.0
12510,2.4,18,15,10,Clear,0.0,13.6,2.2,1,1,Afternoon,Scooter,Suburban,0,2,46.5
12293,5.8,16,12,5,Rain,3.4,0.2,3.1,0,3,Night,Scooter,Suburban,0,0,64.1
11324,12.9,12,3,5,Rain,5.5,2.0,2.8,0,0,Morning,Scooter,Downtown,0,0,101.3
11551,6.8,15,12,5,Clear,0.0,15.7,3.7,0,1,Dinner,Scooter,Suburban,0,0,67.7
14648,3.3,10,5,5,Clear,0.0,4.8,3.3,0,4,Morning,Bike,Downtown,1,3,52.4
10316,7.1,13,11,6,Fog,0.0,10.5,3.0,0,6,Afternoon,Scooter,Downtown,0,1,68.1
11243,3.0,18,7,7,Clear,0.0,7.1,4.2,1,4,Morning,Car,Suburban,0,2,45.1
12451,5.8,19,4,3,Clear,0.0,26.6,3.8,0,0,Lunch,Scooter,Suburban,0,1,64.5
11579,7.5,9,2,5,Rain,3.1,22.7,2.6,0,3,Lunch,Car,Downtown,0,0,66.8
14626,4.1,24,14,3,Rain,4.9,13.6,1.9,0,5,Lunch,Bike,Downtown,0,1,69.0
13117,5.9,12,2,3,Rain,8.6,1.3,5.1,1,3,Lunch,Scooter,Suburban,0,0,69.1
10070,6.8,16,5,5,Clear,0.0,11.4,2.6,1,3,Dinner,Bike,Downtown,0,2,75.8
10860,3.2,15,15,3,Rain,2.1,12.4,4.8,0,2,Afternoon,Car,Downtown,1,2,45.6
12754,4.4,19,15,4,Clear,0.0,12.3,1.7,0,6,Lunch,Bike,Highway,0,0,54.5
11633,2.0,23,10,4,Clear,0.0,21.1,2.0,0,4,Dinner,Scooter,Downtown,1,0,54.1
11651,5.3,16,10,3,Clear,0.0,19.8,3.9,1,1,Morning,Scooter,Suburban,0,1,64.4
13861,4.9,9,10,4,Clear,0.0,7.4,1.1,0,5,Dinner,Car,Suburban,1,0,47.9
13107,4.4,10,10,2,Clear,0.0,15.2,2.9,0,3,Dinner,Scooter,Downtown,0,0,48.7
11075,2.7,23,4,9,Rain,3.8,24.6,0.9,0,5,Lunch,Scooter,Suburban,0,0,63.0
14002,9.3,25,7,4,Snow,4.2,-4.6,4.2,1,2,Dinner,Bike,Downtown,1,1,122.7
10788,1.0,16,15,6,Clear,0.0,18.3,2.1,0,3,Afternoon,Scooter,Suburban,0,2,42.3
12606,1.0,13,15,6,Clear,0.0,14.8,2.0,0,4,Morning,Scooter,Suburban,0,0,45.3
13631,6.1,10,10,3,Rain,5.4,30.0,3.3,0,5,Lunch,Scooter,Downtown,0,2,65.3
12122,6.7,22,12,5,Clear,0.0,19.6,4.1,0,2,Afternoon,Scooter,Suburban,0,0,67.4
11875,2.2,15,14,11,Clear,0.0,27.9,0.2,0,3,Dinner,Bike,Suburban,1,2,45.8
10812,4.9,13,6,6,Clear,0.0,17.9,3.0,1,5,Lunch,Bike,Suburban,0,3,52.9
10388,5.3,20,7,3,Snow,0.5,6.0,4.8,0,2,Morning,Bike,Downtown,0,2,85.9
12883,1.7,13,9,3,Rain,5.1,31.8,3.1,0,0,Lunch,Car,Highway,0,0,42.2
11176,7.2,13,2,2,Rain,2.0,17.6,1.6,0,2,Lunch,Bike,Highway,0,1,72.5
13198,16.5,8,1,3,Snow,9.4,-2.3,2.6,1,6,Lunch,Bike,Highway,1,2,150.0
12624,1.1,10,4,3,Clear,0.0,12.7,3.3,1,4,Dinner,Scooter,Downtown,0,0,41.4
11352,4.4,18,5,4,Fog,0.0,3.0,4.5,0,2,Morning,Scooter,Downtown,0,1,69.3
10411,6.0,20,12,4,Clear,0.0,18.2,1.4,0,0,Lunch,Car,Suburban,0,3,61.4
14213,5.8,18,7,4,Clear,0.0,13.1,2.0,0,3,Lunch,Scooter,Downtown,0,0,68.4
10110,4.4,17,3,3,Clear,0.0,1.8,3.2,0,4,Afternoon,Bike,Suburban,0,1,62.9
14996,6.5,19,1,3,Clear,0.0,11.0,2.1,1,4,Morning,Bike,Downtown,0,1,88.4
13430,2.0,19,9,3,Rain,5.0,11.7,4.1,0,0,Morning,Bike,Downtown,1,0,61.3
12810,6.9,23,7,7,Rain,2.5,-1.2,5.0,0,3,Afternoon,Bike,Highway,1,3,86.3
12595,1.4,23,6,2,Snow,8.5,-5.7,1.5,0,2,Night,Car,Suburban,1,2,66.0
12837,15.8,16,10,3,Rain,4.2,10.1,5.2,1,3,Lunch,Scooter,Downtown,0,0,123.3
12373,11.3,17,1,8,Rain,8.7,16.9,1.9,0,1,Afternoon,Scooter,Downtown,0,2,106.9
11236,4.5,9,9,3,Clear,0.0,17.4,2.2,0,6,Morning,Scooter,Downtown,1,1,49.3
12147,1.2,13,2,3,Clear,0.0,10.9,1.2,0,5,Dinner,Bike,Suburban,1,2,40.6
14976,4.1,17,2,4,Fog,0.0,34.3,2.3,0,6,Night,Bike,Downtown,0,1,69.6
10600,2.2,24,2,8,Rain,3.8,6.8,4.1,0,6,Dinner,Scooter,Suburban,0,2,63.0
11435,2.8,11,7,3,Clear,0.0,10.9,2.8,0,6,Lunch,Car,Downtown,0,3,37.7
14997,0.4,21,9,5,Clear,0.0,9.1,2.3,1,4,Lunch,Car,Suburban,0,3,42.9
10539,2.2,22,15,5,Clear,0.0,14.1,3.2,1,4,Lunch,Scooter,Highway,0,1,49.0
10722,6.2,19,13,3,Clear,0.0,8.4,0.0,1,6,Night,Bike,Downtown,0,2,73.2
14411,7.4,21,1,3,Rain,1.4,14.3,2.0,1,3,Afternoon,Bike,Suburban,0,1,92.7
11873,6.8,18,4,7,Snow,1.3,10.3,3.9,1,1,Lunch,Scooter,Downtown,1,2,96.8
12846,5.7,18,9,6,Clear,0.0,24.8,3.9,0,2,Lunch,Car,Downtown,0,3,61.6
12054,4.5,17,12,4,Clear,0.0,21.6,2.4,1,3,Dinner,Scooter,Highway,1,0,58.0
12908,5.8,17,15,8,Snow,5.1,1.4,1.2,1,4,Afternoon,Scooter,Suburban,1,0,91.5
12255,6.6,18,9,5,Clear,0.0,7.2,0.3,1,5,Dinner,Scooter,Suburban,0,2,71.4
13913,4.3,21,6,6,Rain,4.7,4.7,2.7,1,6,Night,Scooter,Suburban,0,1,69.9
10178,9.0,15,15,5,Rain,5.1,15.1,3.2,1,4,Dinner,Scooter,Downtown,0,0,91.4
12891,2.6,18,13,4,Clear,0.0,11.3,1.3,0,4,Morning,Bike,Suburban,0,3,46.8
13674,2.5,16,14,0,Snow,3.2,-10.0,2.2,1,2,Dinner,Car,Downtown,0,1,63.0
10081,18.6,17,9,0,Clear,0.0,-1.3,2.1,1,5,Dinner,Car,Downtown,0,3,124.3
12562,0.9,18,7,1,Snow,7.5,8.2,2.8,1,1,Lunch,Bike,Highway,0,1,53.6
11724,1.5,13,8,4,Rain,1.1,6.9,1.5,1,3,Lunch,Car,Highway,0,2,38.2
11618,3.8,12,2,4,Clear,0.0,18.4,2.5,0,0,Dinner,Scooter,Downtown,1,0,53.0
11655,4.0,10,1,4,Rain,3.2,17.7,0.9,1,5,Morning,Scooter,Suburban,0,3,59.2
12329,6.6,13,4,8,Clear,0.0,8.2,5.5,0,2,Afternoon,Scooter,Downtown,0,2,72.8
14614,5.0,16,6,5,Clear,0.0,11.2,1.5,1,6,Dinner,Bike,Downtown,1,0,71.1
10222,2.9,18,9,6,Clear,0.0,15.8,2.3,1,4,Night,Bike,Suburban,0,0,54.8
10094,1.4,15,1,3,Fog,0.0,19.5,3.2,1,6,Lunch,Bike,Downtown,0,3,53.2
12610,4.3,9,9,3,Rain,2.5,16.6,2.6,0,5,Night,Scooter,Downtown,0,0,60.0
13383,5.3,11,5,2,Clear,0.0,35.0,3.2,0,4,Morning,Bike,Downtown,0,1,60.3
14416,13.9,19,2,1,Rain,4.4,12.2,2.8,0,6,Dinner,Bike,Downtown,0,1,107.7
11398,9.0,9,15,3,Clear,0.0,16.5,1.3,0,0,Afternoon,Bike,Suburban,0,1,66.1
14687,2.5,9,8,3,Clear,0.0,22.1,3.1,0,6,Morning,Bike,Downtown,0,1,40.6
11293,1.4,18,14,2,Fog,0.0,-1.0,1.2,0,5,Afternoon,Scooter,Suburban,0,1,46.3
12165,3.5,10,13,3,Clear,0.0,20.8,3.9,0,0,Afternoon,Bike,Highway,0,2,39.8
12940,7.6,19,12,3,Clear,0.0,2.5,3.2,1,6,Dinner,Bike,Downtown,0,3,81.4
13669,7.7,10,9,4,Clear,0.0,22.4,4.4,0,3,Morning,Car,Suburban,0,3,64.4
10813,10.5,23,15,5,Clear,0.0,14.0,3.6,0,4,Afternoon,Car,Downtown,0,2,86.8
11259,6.8,12,2,4,Clear,0.0,10.9,3.0,1,0,Dinner,Scooter,Downtown,0,3,73.6
10890,11.3,15,2,3,Clear,0.0,15.1,2.7,0,6,Afternoon,Bike,Downtown,0,1,94.3
11452,6.2,15,12,5,Clear,0.0,13.6,4.4,0,1,Dinner,Scooter,Downtown,0,0,53.3
13317,0.3,18,12,3,Clear,0.0,17.2,3.1,1,4,Dinner,Bike,Highway,0,1,31.5
12560,4.3,19,13,3,Clear,0.0,-0.1,0.8,0,1,Afternoon,Car,Suburban,1,0,54.2
13575,6.4,13,4,5,Rain,2.4,16.8,4.1,0,5,Afternoon,Bike,Suburban,0,2,74.1
12681,2.8,6,8,5,Rain,11.6,17.4,1.3,1,4,Dinner,Bike,Suburban,0,0,62.6
14652,12.2,16,14,3,Clear,0.0,29.0,1.8,0,3,Afternoon,Bike,Suburban,0,3,88.3
14812,11.1,15,8,4,Clear,0.0,8.3,2.3,0,0,Night,Bike,Downtown,0,2,83.9
14680,3.8,23,8,6,Clear,0.0,16.3,0.9,1,1,Dinner,Bike,Suburban,0,1,67.0
12965,9.0,20,11,3,Rain,3.9,35.0,2.0,0,0,Dinner,Scooter,Suburban,1,3,81.6
12673,17.4,21,2,7,Rain,1.8,3.6,3.4,1,4,Lunch,Scooter,Suburban,0,3,138.1
10562,5.0,17,4,6,Clear,0.0,-0.3,1.7,0,2,Lunch,Scooter,Downtown,0,2,58.4
12779,10.7,19,9,5,Clear,0.0,4.3,2.5,0,1,Night,Scooter,Suburban,1,0,93.6
12949,7.3,11,5,4,Clear,0.0,18.3,1.8,1,6,Dinner,Scooter,Suburban,0,1,65.4
12818,8.7,12,10,3,Clear,0.0,11.8,3.5,1,1,Lunch,Scooter,Downtown,0,1,75.9
12759,6.5,14,14,9,Clear,0.0,1.2,4.3,0,0,Lunch,Car,Highway,0,1,65.3
11757,5.7,9,15,5,Clear,0.0,-2.3,1.0,0,4,Lunch,Scooter,Downtown,0,0,50.2
10725,7.2,15,2,4,Clear,0.0,15.7,3.4,1,6,Lunch,Car,Suburban,0,0,75.4
10220,9.5,13,11,1,Clear,0.0,10.6,1.2,1,5,Morning,Car,Suburban,0,2,74.3
14140,9.2,14,10,6,Rain,1.6,13.2,3.3,1,2,Lunch,Car,Downtown,0,0,93.4
13958,2.2,27,1,2,Clear,0.0,11.9,3.0,0,5,Afternoon,Car,Suburban,0,2,51.0
11589,10.6,16,15,5,Clear,0.0,15.9,5.7,0,2,Dinner,Scooter,Downtown,0,2,88.5
13348,7.0,10,15,4,Fog,0.0,16.9,1.6,0,6,Dinner,Bike,Suburban,0,2,68.6
13971,2.9,12,8,2,Rain,10.0,3.5,3.2,0,4,Dinner,Scooter,Downtown,1,2,51.1
14708,3.6,16,1,6,Clear,0.0,-0.6,4.5,1,1,Morning,Scooter,Suburban,0,2,60.7
10044,7.1,14,14,7,Clear,0.0,9.5,2.3,0,2,Lunch,Scooter,Downtown,1,1,61.3
13002,5.4,13,13,1,Rain,0.5,11.2,3.0,0,6,Night,Bike,Downtown,0,3,53.4
10211,2.6,20,12,1,Clear,0.0,23.7,3.2,1,4,Dinner,Scooter,Suburban,0,0,43.0
10678,6.5,10,4,2,Clear,0.0,20.9,1.5,0,3,Dinner,Scooter,Highway,0,2,50.1
10355,10.7,20,5,3,Clear,0.0,7.2,3.4,1,6,Lunch,Scooter,Downtown,0,0,90.5
11434,6.8,15,4,3,Clear,0.0,35.0,3.5,0,2,Dinner,Bike,Downtown,0,1,64.6
10950,7.2,21,14,4,Rain,3.8,-3.4,1.5,0,3,Afternoon,Car,Highway,0,1,69.2
12844,2.1,18,6,4,Clear,0.0,29.8,4.0,0,2,Morning,Scooter,Suburban,0,3,40.4
10578,3.1,17,11,2,Rain,9.1,7.8,2.7,1,3,Dinner,Scooter,Suburban,1,2,53.1
13929,8.5,16,14,4,Snow,6.7,7.0,1.7,1,0,Dinner,Bike,Downtown,0,0,104.5
10545,1.3,13,2,3,Clear,0.0,12.8,1.4,0,0,Dinner,Bike,Suburban,1,2,42.2
10368,6.2,11,11,1,Rain,1.7,32.3,2.7,1,1,Lunch,Car,Suburban,0,1,61.2
11613,5.8,15,12,3,Clear,0.0,13.3,2.7,0,4,Lunch,Scooter,Downtown,1,3,65.8
13551,3.5,21,12,3,Clear,0.0,12.3,3.8,1,3,Lunch,Scooter,Downtown,0,3,58.6
13717,5.6,13,10,6,Clear,0.0,5.3,2.4,0,0,Dinner,Scooter,Suburban,1,0,59.3
13780,1.9,12,1,5,Rain,3.3,13.4,3.0,0,0,Dinner,Car,Highway,0,3,45.3
